Borehole_Number,Longitude_deg,Latitude_deg,Depth_m,Sand_Bottom_m,Drilled_Depth_m,Predicted_Susceptibility_SI,Observed_Susceptibility_SI_if_available,Nearest_Active_Cell_ID,Distance_to_Nearest_Cell_Centre_m,Cell_X_m,Cell_Y_m,Cell_Z_m,Susceptibility_Source
RBGUT-19,72.427963,25.593534,81,0,125,0.00086036,0.00135648,2055087,22.46932913,775,-175,-80.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,82,0,125,0.0005024,0.0005024,2050210,22.46932913,775,-175,-81.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,83,0,125,0.00059032,0.00059032,2040450,22.46932913,775,-175,-83.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,84,0,125,0.0010048,0.0003768,2035569,22.46932913,775,-175,-84.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,85,0,125,0.0010048,0.0016328,2035569,22.46932913,775,-175,-84.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,86,0,125,0.00074104,0.0010048,2025799,22.46932913,775,-175,-86.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,87,0,125,0.00074104,0.00047728,2025799,22.46932913,775,-175,-86.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,88,0,125,0.05348676,0.1044992,2016027,22.46932913,775,-175,-88.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,89,0,125,0.05348676,0.00247432,2016027,22.46932913,775,-175,-88.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,90,0,125,0.00182748,0.00128112,2006253,22.46932913,775,-175,-90.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,91,0,125,0.00182748,0.00237384,2006253,22.46932913,775,-175,-90.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,92,0,125,0.0216032,0.0216032,2001363,22.46932913,775,-175,-91.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,93,0,125,0.00968376,0.00968376,1991581,22.46932913,775,-175,-93.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,94,0,125,0.00780604,0.00568968,1986688,22.46932913,775,-175,-94.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,95,0,125,0.00780604,0.0099224,1986688,22.46932913,775,-175,-94.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,96,0,125,0.00465976,0.00471,1976900,22.46932913,775,-175,-96.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,97,0,125,0.00465976,0.00460952,1976900,22.46932913,775,-175,-96.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,98,0,125,0.00550128,0.00550128,1967108,22.46932913,775,-175,-98.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,99,0,125,0.00076616,0.00084152,1962212,22.46932913,775,-175,-99.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,100,0,125,0.00076616,0.0006908,1962212,22.46932913,775,-175,-99.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,101,0,125,0.00089176,0.00089176,1957315,22.46932913,775,-175,-100.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,102,0,125,0.0019468,0.0019468,1947519,22.46932913,775,-175,-102.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,103,0,125,0.00232988,0.0024492,1942620,22.46932913,775,-175,-103.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,104,0,125,0.00232988,0.00221056,1942620,22.46932913,775,-175,-103.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,105,0,125,0.00080384,0.00080384,1937720,22.46932913,775,-175,-104.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,106,0,125,0.00177096,0.00177096,1927920,22.46932913,775,-175,-106.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,107,0,125,0.00198448,0.00231104,1923020,22.46932913,775,-175,-107.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,108,0,125,0.00198448,0.00165792,1923020,22.46932913,775,-175,-107.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,109,0,125,0.00114296,0.00114296,1918120,22.46932913,775,-175,-108.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,110,0,125,0.00184632,0.00184632,1908320,22.46932913,775,-175,-110.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,111,0,125,0.002198,0.002198,1903420,22.46932913,775,-175,-111.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,112,0,125,0.00141928,0.00141928,1898520,22.46932913,775,-175,-112.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,113,0,125,0.00198448,0.00273808,1893620,22.46932913,775,-175,-113.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,114,0,125,0.00198448,0.00123088,1893620,22.46932913,775,-175,-113.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,115,0,125,0.00190912,0.00308976,1883820,22.46932913,775,-175,-115.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,116,0,125,0.00190912,0.00072848,1883820,22.46932913,775,-175,-115.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,117,0,125,0.00135648,0.00123088,1874020,22.46932913,775,-175,-117.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,118,0,125,0.00135648,0.00148208,1874020,22.46932913,775,-175,-117.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,119,0,125,0.00268784,0.00268784,1864220,22.46932913,775,-175,-119.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,120,0,125,0.0013816,0.00145696,1859320,22.46932913,775,-175,-120.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,121,0,125,0.0013816,0.00130624,1859320,22.46932913,775,-175,-120.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,122,0,125,0.00128112,0.00128112,1854420,22.46932913,775,-175,-121.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,123,0,125,0.001099,0.00115552,1844620,22.46932913,775,-175,-123.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,124,0,125,0.001099,0.00104248,1844620,22.46932913,775,-175,-123.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,125,0,125,0.00055264,0.00055264,1839720,22.46932913,775,-175,-124.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,29,29,125,0.00688916,8.79E-05,2246581,25.62012232,-525,-175,-30.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,30,29,125,0.00688916,0.0136904,2246581,25.58106072,-525,-175,-30.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,31,29,125,0.0140672,0.0140672,2245456,25.58106072,-525,-175,-31.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,32,29,125,0.013188,0.013188,2244193,25.58106072,-525,-175,-32.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,33,29,125,0.013188,,2244193,25.58106072,-525,-175,-32.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,34,29,125,0.013188,0.013188,2241229,25.58106072,-525,-175,-34.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,35,29,125,0.0141928,0.0141928,2239524,25.58106072,-525,-175,-35.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,36,29,125,0.011304,0.011304,2237666,25.58106072,-525,-175,-36.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,37,29,125,0.00682008,0.00682008,2235644,25.58106072,-525,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,38,29,125,0.0082896,0.0082896,2233453,25.58106072,-525,-175,-38.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,39,29,125,0.0145696,0.0145696,2231067,25.58106072,-525,-175,-39.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,40,29,125,0.0091688,0.00783744,2228474,25.58106072,-525,-175,-40.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,41,29,125,0.0091688,0.01050016,2228474,25.58106072,-525,-175,-40.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,42,29,125,0.01075136,0.01075136,2225732,25.58106072,-525,-175,-41.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,43,29,125,0.045844,0.013188,2219729,25.58106072,-525,-175,-43.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,44,29,125,0.045844,0.0785,2219729,25.58106072,-525,-175,-43.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,45,29,125,0.0097968,0.0097968,2212986,25.58106072,-525,-175,-45.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,46,29,125,0.0158256,0.0158256,2209410,25.58106072,-525,-175,-46.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,47,29,125,0.0261876,0.0271296,2205726,25.58106072,-525,-175,-47.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,48,29,125,0.0261876,0.0252456,2205726,25.58106072,-525,-175,-47.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,49,29,125,0.01075136,0.01075136,2198092,25.58106072,-525,-175,-49.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,50,29,125,0.008164,0.0069708,2194137,25.58106072,-525,-175,-50.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,51,29,125,0.008164,0.0093572,2194137,25.58106072,-525,-175,-50.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,52,29,125,0.0097968,0.0097968,2190093,25.58106072,-525,-175,-51.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,53,29,125,0.0265644,0.0287624,2181721,25.58106072,-525,-175,-53.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,54,29,125,0.0265644,0.0243664,2181721,25.58106072,-525,-175,-53.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,55,29,125,0.0337864,0.0404432,2173089,25.58106072,-525,-175,-55.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,56,29,125,0.0337864,0.0271296,2173089,25.58106072,-525,-175,-55.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,57,29,125,0.0189656,0.0189656,2168714,25.58106072,-525,-175,-56.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,58,29,125,0.020724,0.020724,2164305,25.58106072,-525,-175,-57.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,59,29,125,0.01884,0.02198,2155383,25.58106072,-525,-175,-59.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,60,29,125,0.01884,0.0157,2155383,25.58106072,-525,-175,-59.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,61,29,125,0.0154488,0.0154488,2150866,25.58106072,-525,-175,-60.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,62,29,125,0.0281344,0.0281344,2141716,25.58106072,-525,-175,-62.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,63,29,125,0.017584,0.017584,2137073,25.58106072,-525,-175,-63.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,64,29,125,0.0199704,0.0199704,2132391,25.58106072,-525,-175,-64.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,65,29,125,0.0267528,0.017584,2127673,25.58106072,-525,-175,-65.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,66,29,125,0.0267528,0.0359216,2127673,25.58106072,-525,-175,-65.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,67,29,125,0.0246176,0.0246176,2118123,25.58106072,-525,-175,-67.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,68,29,125,0.0271296,0.0084152,2113314,25.58106072,-525,-175,-68.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,69,29,125,0.0271296,0.045844,2113314,25.58106072,-525,-175,-68.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,70,29,125,0.0424528,0.0607904,2103667,25.58106072,-525,-175,-70.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,71,29,125,0.0424528,0.0241152,2103667,25.58106072,-525,-175,-70.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,72,29,125,0.0165164,0.014444,2093983,25.58106072,-525,-175,-72.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,73,29,125,0.0165164,0.0185888,2093983,25.58106072,-525,-175,-72.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,74,29,125,0.0685776,0.0685776,2084277,25.58106072,-525,-175,-74.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,75,29,125,0.0754856,0.0754856,2079415,25.58106072,-525,-175,-75.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,76,29,125,0.0676984,0.0676984,2074548,25.58106072,-525,-175,-76.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,77,29,125,0.0405688,0.0405688,2069680,25.58106072,-525,-175,-77.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,78,29,125,0.0479792,0.0704616,2064809,25.58106072,-525,-175,-78.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,79,29,125,0.0479792,0.0254968,2064809,25.58106072,-525,-175,-78.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,80,29,125,0.0599112,0.0437088,2055061,25.58106072,-525,-175,-80.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,81,29,125,0.0599112,0.0761136,2055061,25.58106072,-525,-175,-80.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,82,29,125,0.0844032,0.0844032,2050184,25.58106072,-525,-175,-81.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,83,29,125,0.0398152,0.0398152,2040424,25.58106072,-525,-175,-83.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,84,29,125,0.1150496,0.13816,2035543,25.58106072,-525,-175,-84.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,85,29,125,0.1150496,0.0919392,2035543,25.58106072,-525,-175,-84.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,86,29,125,0.13188,0.13188,2030659,25.58106072,-525,-175,-85.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,87,29,125,0.1141076,0.0825192,2020887,25.58106072,-525,-175,-87.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,88,29,125,0.1141076,0.145696,2020887,25.58106072,-525,-175,-87.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,89,29,125,0.1198224,0.1198224,2016001,25.58106072,-525,-175,-88.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,90,29,125,0.167048,0.167048,2011115,25.58106072,-525,-175,-89.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,91,29,125,0.0858476,0.0694568,2001337,25.58106072,-525,-175,-91.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,92,29,125,0.0858476,0.1022384,2001337,25.58106072,-525,-175,-91.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,93,29,125,0.0843404,0.0633024,1991555,25.58106072,-525,-175,-93.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,94,29,125,0.0843404,0.1053784,1991555,25.58106072,-525,-175,-93.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,95,29,125,0.1505944,0.1065088,1981768,25.58106072,-525,-175,-95.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,96,29,125,0.1505944,0.19468,1981768,25.58106072,-525,-175,-95.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,97,29,125,0.055264,0.055264,1971978,25.58106072,-525,-175,-97.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,98,29,125,0.140672,0.136904,1967082,25.58106072,-525,-175,-98.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,99,29,125,0.140672,0.14444,1967082,25.58106072,-525,-175,-98.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,100,29,125,0.202216,0.202216,1962186,25.58106072,-525,-175,-99.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,101,29,125,0.075988,0.075988,1957289,25.58106072,-525,-175,-100.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,102,29,125,0.1185664,0.1185664,1952391,25.58106072,-525,-175,-101.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,103,29,125,0.0999776,0.0999776,1942594,25.58106072,-525,-175,-103.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,104,29,125,0.0576504,0.0576504,1937694,25.58106072,-525,-175,-104.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,105,29,125,0.0876688,0.0876688,1932794,25.58106072,-525,-175,-105.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,106,29,125,0.153232,0.153232,1927894,25.58106072,-525,-175,-106.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,107,29,125,0.1182524,0.135648,1922994,25.58106072,-525,-175,-107.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,108,29,125,0.1182524,0.1008568,1922994,25.58106072,-525,-175,-107.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,109,29,125,0.14444,0.14444,1913194,25.58106072,-525,-175,-109.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,110,29,125,0.0491096,0.0491096,1908294,25.58106072,-525,-175,-110.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,111,29,125,0.0877316,0.120576,1903394,25.58106072,-525,-175,-111.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,112,29,125,0.0877316,0.0548872,1903394,25.58106072,-525,-175,-111.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,113,29,125,0.059032,0.059032,1893594,25.58106072,-525,-175,-113.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,114,29,125,0.097654,0.118064,1888694,25.58106072,-525,-175,-114.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,115,29,125,0.097654,0.077244,1888694,25.58106072,-525,-175,-114.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,116,29,125,0.04531648,0.0876688,1878894,25.58106072,-525,-175,-116.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,117,29,125,0.04531648,0.00296416,1878894,25.58106072,-525,-175,-116.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,118,29,125,0.1126632,0.1126632,1869094,25.58106072,-525,-175,-118.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,119,29,125,0.03297,0.0185888,1864194,25.58106072,-525,-175,-119.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,120,29,125,0.03297,0.0473512,1864194,25.58106072,-525,-175,-119.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,121,29,125,0.0771184,0.0661912,1854394,25.58106072,-525,-175,-121.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,122,29,125,0.0771184,0.0880456,1854394,25.58106072,-525,-175,-121.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,123,29,125,0.0183376,0.0183376,1849494,25.58106072,-525,-175,-122.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,124,29,125,0.0939488,0.0939488,1844594,25.58106072,-525,-175,-123.5,Predicted_from_recovered_3D_model
RBGUT-7,72.415306,25.593222,125,29,125,0.126856,0.126856,1834794,25.58106072,-525,-175,-125.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,65,65,125,1.00E-08,0,2104196,24.41081618,-825,225,-70.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,66,65,125,1.00E-08,0,2104196,24.20512232,-825,225,-70.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,67,65,125,1.00E-08,0,2104196,24.03930004,-825,225,-70.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,68,65,125,1.00E-08,0,2104196,23.91417877,-825,225,-70.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,69,65,125,1.00E-08,0,2104196,23.83039963,-825,225,-70.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,70,65,125,1.00E-08,0,2104196,23.78839941,-825,225,-70.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,71,65,125,1.00E-08,0,2104196,23.78839941,-825,225,-70.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,72,65,125,0.047728,0.047728,2099361,23.78839941,-825,225,-71.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,73,65,125,1.00E-08,0,2094518,23.78839941,-825,225,-72.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,74,65,125,0.0165164,0.0330328,2084815,23.78839941,-825,225,-74.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,75,65,125,0.0165164,0,2084815,23.78839941,-825,225,-74.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,76,65,125,0.0207868,0,2075091,23.78839941,-825,225,-76.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,77,65,125,0.0207868,0.0415736,2075091,23.78839941,-825,225,-76.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,78,65,125,0.0296416,0.0296416,2065355,23.78839941,-825,225,-78.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,79,65,125,0.0503656,0.0503656,2060484,23.78839941,-825,225,-79.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,80,65,125,0.0209124,0.013188,2055610,23.78839941,-825,225,-80.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,81,65,125,0.0209124,0.0286368,2055610,23.78839941,-825,225,-80.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,82,65,125,0.0379312,0.0379312,2045854,23.78839941,-825,225,-82.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,83,65,125,0.013188,0.013188,2040974,23.78839941,-825,225,-83.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,84,65,125,0.0403176,0.0403176,2036093,23.78839941,-825,225,-84.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,85,65,125,0.0234244,0.016956,2031210,23.78839941,-825,225,-85.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,86,65,125,0.0234244,0.0298928,2031210,23.78839941,-825,225,-85.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,87,65,125,1.00E-08,0,2026324,23.78839941,-825,225,-86.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,88,65,125,1.00E-08,0,2016552,23.78839941,-825,225,-88.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,89,65,125,1.00E-08,0,2016552,23.78839941,-825,225,-88.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,90,65,125,1.00E-08,0,2006779,23.78839941,-825,225,-90.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,91,65,125,1.00E-08,0,2001889,23.78839941,-825,225,-91.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,92,65,125,1.00E-08,0,2001889,23.78839941,-825,225,-91.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,93,65,125,1.00E-08,0,1996999,23.78839941,-825,225,-92.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,94,65,125,1.00E-08,0,1992108,23.78839941,-825,225,-93.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,95,65,125,0.00373032,0,1982322,23.78839941,-825,225,-95.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,96,65,125,0.00373032,0.00746064,1982322,23.78839941,-825,225,-95.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,97,65,125,0.00443368,0.00443368,1977428,23.78839941,-825,225,-96.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,98,65,125,0.0061544,0.0061544,1967636,23.78839941,-825,225,-98.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,99,65,125,0.00423272,0.00380568,1962740,23.78839941,-825,225,-99.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,100,65,125,0.00423272,0.00465976,1962740,23.78839941,-825,225,-99.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,101,65,125,0.01269188,0.00302696,1952945,23.78839941,-825,225,-101.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,102,65,125,0.01269188,0.0223568,1952945,23.78839941,-825,225,-101.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,103,65,125,0.0157,0.0157,1943148,23.78839941,-825,225,-103.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,104,65,125,0.01181896,0.01181896,1938248,23.78839941,-825,225,-104.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,105,65,125,0.00654376,0.00805096,1933348,23.78839941,-825,225,-105.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,106,65,125,0.00654376,0.00503656,1933348,23.78839941,-825,225,-105.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,107,65,125,0.00467232,0.00467232,1923548,23.78839941,-825,225,-107.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,108,65,125,0.00560176,0.00560176,1918648,23.78839941,-825,225,-108.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,109,65,125,0.00939488,0.00939488,1913748,23.78839941,-825,225,-109.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,110,65,125,0.00692056,0.00692056,1908848,23.78839941,-825,225,-110.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,111,65,125,0.01038084,0.0105504,1903948,23.78839941,-825,225,-111.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,112,65,125,0.01038084,0.01021128,1903948,23.78839941,-825,225,-111.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,113,65,125,0.0209752,0.0209752,1894148,23.78839941,-825,225,-113.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,114,65,125,0.01151124,0.0128112,1889248,23.78839941,-825,225,-114.5,Predicted_from_recovered_3D_model
